scenario_id,scenario_name,weather_state,seeing,seeing_score,transparency,transparency_score,bortle_class,viirs_radiance,target_id,target_name,target_category,object_type,observation_type,equipment_type,setup_type,setup_text,display_label,suggested_position,magnification,magnification_value,barlow,difficulty,selection_score,alternative,high_magnification,wide_field,option_count,duplicate_option_count,ambiguous_option_label_count,explanation
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M24,M24 Small Sagittarius Star Cloud,Messier wide-field,Milky Way star cloud,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,51.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 25°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M27,M27 Dumbbell Nebula,Messier planetary nebula,Planetary nebula,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,99.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M31,M31 Andromeda Galaxy,Messier wide-field,Spiral galaxy,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,45.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M42,M42 Great Orion Nebula,Messier wide-field,H II region nebula,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,57.9,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M44,M44 Beehive Cluster or Praesepe,Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,50.3,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M45,"M45 Pleiades, Seven Sisters or Subaru",Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,51.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M51,M51 Whirlpool Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,91.5,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M57,M57 Ring Nebula,Messier planetary nebula,Planetary nebula,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 12 mm,12 mm,125x,125,No,Media,98.7,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"125x con pupilla 1,0 mm; campo reale 0,48°; senza Barlow per mantenere contrasto e campo; altezza massima 70°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M81,M81 Bode's Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,91.5,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M92,M92,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,mercury,Mercurio,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 12 mm,12 mm,125x,125,No,Difficile,88.4,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"125x con pupilla 1,0 mm; campo reale 0,48°; senza Barlow per mantenere contrasto e campo; altezza massima 18°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,venus,Venere,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,8 mm,188x,188,No,Facile,88.3,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"188x con pupilla 0,7 mm; campo reale 0,32°; senza Barlow per mantenere contrasto e campo; altezza massima 35°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,mars,Marte,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,8 mm,188x,188,No,Media,88.3,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"188x con pupilla 0,7 mm; campo reale 0,32°; senza Barlow per mantenere contrasto e campo; altezza massima 62°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,jupiter,Giove,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,8 mm,188x,188,No,Facile,88.3,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"188x con pupilla 0,7 mm; campo reale 0,32°; senza Barlow per mantenere contrasto e campo; altezza massima 50°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,saturn,Saturno,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,8 mm,188x,188,No,Facile,88.3,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"188x con pupilla 0,7 mm; campo reale 0,32°; senza Barlow per mantenere contrasto e campo; altezza massima 38°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,uranus,Urano,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,8 mm,188x,188,No,Media,88.3,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"188x con pupilla 0,7 mm; campo reale 0,32°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,neptune,Nettuno,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,8 mm,188x,188,No,Difficile,88.3,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"188x con pupilla 0,7 mm; campo reale 0,32°; senza Barlow per mantenere contrasto e campo; altezza massima 42°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M1,M1 Crab Nebula,Messier general,Supernova remnant,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,99.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M3,M3,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M5,M5 Rose Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M7,M7 Ptolemy's Cluster,Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Difficile,54.7,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 11°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M8,M8 Lagoon Nebula,Messier wide-field,Nebula with cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,50.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 22°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M13,M13 Great Hercules Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M15,M15 Great Pegasus Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M17,"M17 Omega, Swan, Horseshoe, Lobster, or Checkmark Nebula",Messier nebula,H II region nebula with cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,85.4,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 30°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M24,M24 Small Sagittarius Star Cloud,Messier wide-field,Milky Way star cloud,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,51.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 25°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M27,M27 Dumbbell Nebula,Messier planetary nebula,Planetary nebula,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,99.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M31,M31 Andromeda Galaxy,Messier wide-field,Spiral galaxy,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,45.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M42,M42 Great Orion Nebula,Messier wide-field,H II region nebula,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,57.9,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M44,M44 Beehive Cluster or Praesepe,Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,50.3,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M45,"M45 Pleiades, Seven Sisters or Subaru",Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,51.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M51,M51 Whirlpool Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,91.5,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M57,M57 Ring Nebula,Messier planetary nebula,Planetary nebula,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 12 mm,12 mm,125x,125,No,Media,98.7,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 24 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"125x con pupilla 1,0 mm; campo reale 0,48°; senza Barlow per mantenere contrasto e campo; altezza massima 70°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M81,M81 Bode's Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,91.5,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P09,Mak 127 con Zoom e Barlow 2.25x,seeing ottimo,Excellent,90,Excellent,82,5,8,messier-M92,M92,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,mercury,Mercurio,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Difficile,81.4,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 18°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,venus,Venere,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,83.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 35°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,mars,Marte,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,83.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 62°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,jupiter,Giove,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,83.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 50°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,saturn,Saturno,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Facile,83.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 38°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,uranus,Urano,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,83.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,neptune,Nettuno,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Difficile,83.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 42°."
P10,Mak 127 con Zoom e seeing scarso,vento e seeing scarso,Poor,30,Average,55,5,8,messier-M1,M1 Crab Nebula,Messier general,Supernova remnant,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,99.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm + Hyperion Zoom Barlow 2.25x @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
